Title,DOI,Citations
Self-Instruct: Aligning Language Models with Self-Generated Instructions,10.18653/v1/2023.acl-long.754,66
Towards Reasoning in Large Language Models: A Survey,10.18653/v1/2023.findings-acl.67,28
Crosslingual Generalization through Multitask Finetuning,10.18653/v1/2023.acl-long.891,27
DiffusionDB: A Large-scale Prompt Gallery Dataset for Text-to-Image Generative Models,10.18653/v1/2023.acl-long.51,21
Plan-and-Solve Prompting: Improving Zero-Shot Chain-of-Thought Reasoning by Large Language Models,10.18653/v1/2023.acl-long.147,18
Why Can GPT Learn In-Context? Language Models Secretly Perform Gradient Descent as Meta-Optimizers,10.18653/v1/2023.findings-acl.247,18
When Not to Trust Language Models: Investigating Effectiveness of Parametric and Non-Parametric Memories,10.18653/v1/2023.acl-long.546,17
Is GPT-3 a Good Data Annotator?,10.18653/v1/2023.acl-long.626,17
Revealing Single Frame Bias for Video-and-Language Learning,10.18653/v1/2023.acl-long.29,17
“Low-Resource” Text Classification: A Parameter-Free Classification Method with Compressors,10.18653/v1/2023.findings-acl.426,16
Distilling Step-by-Step! Outperforming Larger Language Models with Less Training Data and Smaller Model Sizes,10.18653/v1/2023.findings-acl.507,16
Can Large Language Models Be an Alternative to Human Evaluations?,10.18653/v1/2023.acl-long.870,14
Large Language Models Meet NL2Code: A Survey,10.18653/v1/2023.acl-long.411,14
Can we trust the evaluation on ChatGPT?,10.18653/v1/2023.trustnlp-1.5,13
What the DAAM: Interpreting Stable Diffusion Using Cross Attention,10.18653/v1/2023.acl-long.310,12
"One Embedder, Any Task: Instruction-Finetuned Text Embeddings",10.18653/v1/2023.findings-acl.71,12
"SemEval-2023 Task 3: Detecting the Category, the Framing, and the Persuasion Techniques in Online News in a Multi-lingual Setup",10.18653/v1/2023.semeval-1.317,12
PAED: Zero-Shot Persona Attribute Extraction in Dialogues,10.18653/v1/2023.acl-long.544,12
Revisiting Relation Extraction in the era of Large Language Models,10.18653/v1/2023.acl-long.868,12
"On Second Thought, Let’s Not Think Step by Step! Bias and Toxicity in Zero-Shot Reasoning",10.18653/v1/2023.acl-long.244,12
Challenging BIG-Bench Tasks and Whether Chain-of-Thought Can Solve Them,10.18653/v1/2023.findings-acl.824,12
Prompting PaLM for Translation: Assessing Strategies and Performance,10.18653/v1/2023.acl-long.859,12
LAVIS: A One-stop Library for Language-Vision Intelligence,10.18653/v1/2023.acl-demo.3,11
A Survey of Deep Learning for Mathematical Reasoning,10.18653/v1/2023.acl-long.817,10
A Systematic Study and Comprehensive Evaluation of ChatGPT on Benchmark Datasets,10.18653/v1/2023.findings-acl.29,10
MetaPro Online: A Computational Metaphor Processing Online System,10.18653/v1/2023.acl-demo.12,10
Evaluating Reading Comprehension Exercises Generated by LLMs: A Showcase of ChatGPT in Education Applications,10.18653/v1/2023.bea-1.52,10
An Embarrassingly Easy but Strong Baseline for Nested Named Entity Recognition,10.18653/v1/2023.acl-short.123,10
Discovering Language Model Behaviors with Model-Written Evaluations,10.18653/v1/2023.findings-acl.847,10
Reasoning with Language Model Prompting: A Survey,10.18653/v1/2023.acl-long.294,10
Prompted Opinion Summarization with GPT-3.5,10.18653/v1/2023.findings-acl.591,10
Making Language Models Better Reasoners with Step-Aware Verifier,10.18653/v1/2023.acl-long.291,9
Evaluating Open-Domain Question Answering in the Era of Large Language Models,10.18653/v1/2023.acl-long.307,9
Increasing Diversity While Maintaining Accuracy: Text Data Generation with Large Language Models and Human Interventions,10.18653/v1/2023.acl-long.34,9
Evaluation of ChatGPT on Biomedical Tasks: A Zero-Shot Comparison with Fine-Tuned Generative Transformers,10.18653/v1/2023.bionlp-1.30,9
SemEval-2023 Task 10: Explainable Detection of Online Sexism,10.18653/v1/2023.semeval-1.305,9
DiaASQ: A Benchmark of Conversational Aspect-based Sentiment Quadruple Analysis,10.18653/v1/2023.findings-acl.849,9
Large Language Models Are Reasoning Teachers,10.18653/v1/2023.acl-long.830,9
MASSIVE: A 1M-Example Multilingual Natural Language Understanding Dataset with 51 Typologically-Diverse Languages,10.18653/v1/2023.acl-long.235,8
MathPrompter: Mathematical Reasoning using Large Language Models,10.18653/v1/2023.acl-industry.4,8
Towards Understanding Chain-of-Thought Prompting: An Empirical Study of What Matters,10.18653/v1/2023.acl-long.153,8
PromptRank: Unsupervised Keyphrase Extraction Using Prompt,10.18653/v1/2023.acl-long.545,7
Automated evaluation of written discourse coherence using GPT-4,10.18653/v1/2023.bea-1.32,7
Distilling Reasoning Capabilities into Smaller Language Models,10.18653/v1/2023.findings-acl.441,7
DarkBERT: A Language Model for the Dark Side of the Internet,10.18653/v1/2023.acl-long.415,7
Precise Zero-Shot Dense Retrieval without Relevance Labels,10.18653/v1/2023.acl-long.99,7
SimLM: Pre-training with Representation Bottleneck for Dense Passage Retrieval,10.18653/v1/2023.acl-long.125,7
Cross2StrA: Unpaired Cross-lingual Image Captioning with Cross-lingual Cross-modal Structure-pivoted Alignment,10.18653/v1/2023.acl-long.146,7
Reasoning Implicit Sentiment with Chain-of-Thought Prompting,10.18653/v1/2023.acl-short.101,7
DiffusionNER: Boundary Diffusion for Named Entity Recognition,10.18653/v1/2023.acl-long.215,7
Interleaving Retrieval with Chain-of-Thought Reasoning for Knowledge-Intensive Multi-Step Questions,10.18653/v1/2023.acl-long.557,6
SLUE Phase-2: A Benchmark Suite of Diverse Spoken Language Understanding Tasks,10.18653/v1/2023.acl-long.496,6
RadAdapt: Radiology Report Summarization via Lightweight Domain Adaptation of Large Language Models,10.18653/v1/2023.bionlp-1.42,6
Retrieval-based Language Models and Applications,10.18653/v1/2023.acl-tutorials.6,6
Scene Graph as Pivoting: Inference-time Image-free Unsupervised Multimodal Machine Translation with Visual Scene Hallucination,10.18653/v1/2023.acl-long.329,6
Zero-shot Temporal Relation Extraction with ChatGPT,10.18653/v1/2023.bionlp-1.7,6
TECHS: Temporal Logical Graph Networks for Explainable Extrapolation Reasoning,10.18653/v1/2023.acl-long.71,6
LLM-Eval: Unified Multi-Dimensional Automatic Evaluation for Open-Domain Conversations with Large Language Models,10.18653/v1/2023.nlp4convai-1.5,6
pNLP-Mixer: an Efficient all-MLP Architecture for Language,10.18653/v1/2023.acl-industry.6,6
In-context Examples Selection for Machine Translation,10.18653/v1/2023.findings-acl.564,6
Information Screening whilst Exploiting! Multimodal Relation Extraction with Feature Denoising and Multimodal Topic Modeling,10.18653/v1/2023.acl-long.823,6
Parallel Context Windows for Large Language Models,10.18653/v1/2023.acl-long.352,6
"Summarizing, Simplifying, and Synthesizing Medical Evidence using GPT-3 (with Varying Success)",10.18653/v1/2023.acl-short.119,6
DiffusionBERT: Improving Generative Masked Language Models with Diffusion Models,10.18653/v1/2023.acl-long.248,6
Understanding Differential Search Index for Text Retrieval,10.18653/v1/2023.findings-acl.681,6
Evaluating the Factual Consistency of Large Language Models Through News Summarization,10.18653/v1/2023.findings-acl.322,6
LIDA: A Tool for Automatic Generation of Grammar-Agnostic Visualizations and Infographics using Large Language Models,10.18653/v1/2023.acl-demo.11,6
Few-shot Fine-tuning vs. In-context Learning: A Fair Comparison and Evaluation,10.18653/v1/2023.findings-acl.779,6
Do Androids Laugh at Electric Sheep? Humor “Understanding” Benchmarks from The New Yorker Caption Contest,10.18653/v1/2023.acl-long.41,6
From Pretraining Data to Language Models to Downstream Tasks: Tracking the Trails of Political Biases Leading to Unfair NLP Models,10.18653/v1/2023.acl-long.656,6
KGLM: Integrating Knowledge Graph Structure in Language Models for Link Prediction,10.18653/v1/2023.starsem-1.20,6
MUSTIE: Multimodal Structural Transformer for Web Information Extraction,10.18653/v1/2023.acl-long.135,5
SemEval-2023 Task 11: Learning with Disagreements (LeWiDi),10.18653/v1/2023.semeval-1.314,5
Ranking-Enhanced Unsupervised Sentence Representation Learning,10.18653/v1/2023.acl-long.879,5
WinoQueer: A Community-in-the-Loop Benchmark for Anti-LGBTQ+ Bias in Large Language Models,10.18653/v1/2023.acl-long.507,5
"Towards Leaving No Indic Language Behind: Building Monolingual Corpora, Benchmark and Models for Indic Languages",10.18653/v1/2023.acl-long.693,5
BanglaBook: A Large-scale Bangla Dataset for Sentiment Analysis from Book Reviews,10.18653/v1/2023.findings-acl.80,5
MatCha: Enhancing Visual Language Pretraining with Math Reasoning and Chart Derendering,10.18653/v1/2023.acl-long.714,5
Learning Latent Relations for Temporal Knowledge Graph Reasoning,10.18653/v1/2023.acl-long.705,5
LLM-RM at SemEval-2023 Task 2: Multilingual Complex NER Using XLM-RoBERTa,10.18653/v1/2023.semeval-1.62,5
Verify-and-Edit: A Knowledge-Enhanced Chain-of-Thought Framework,10.18653/v1/2023.acl-long.320,5
Can Large Language Models Safely Address Patient Questions Following Cataract Surgery?,10.18653/v1/2023.clinicalnlp-1.17,5
SemEval-2023 Task 12: Sentiment Analysis for African Languages (AfriSenti-SemEval),10.18653/v1/2023.semeval-1.315,5
DePlot: One-shot visual language reasoning by plot-to-table translation,10.18653/v1/2023.findings-acl.660,5
A fine-grained comparison of pragmatic language understanding in humans and language models,10.18653/v1/2023.acl-long.230,5
Diverse Demonstrations Improve In-context Compositional Generalization,10.18653/v1/2023.acl-long.78,5
SSD-LM: Semi-autoregressive Simplex-based Diffusion Language Model for Text Generation and Modular Control,10.18653/v1/2023.acl-long.647,5
Overview of the MEDIQA-Chat 2023 Shared Tasks on the Summarization & Generation of Doctor-Patient Conversations,10.18653/v1/2023.clinicalnlp-1.52,5
Socratic Questioning of Novice Debuggers: A Benchmark Dataset and Preliminary Evaluations,10.18653/v1/2023.bea-1.57,5
Zero-Shot Information Extraction for Clinical Meta-Analysis using Large Language Models,10.18653/v1/2023.bionlp-1.37,5
WangLab at MEDIQA-Chat 2023: Clinical Note Generation from Doctor-Patient Conversations using Large Language Models,10.18653/v1/2023.clinicalnlp-1.36,5
Selecting Better Samples from Pre-trained LLMs: A Case Study on Question Generation,10.18653/v1/2023.findings-acl.820,5
VisText: A Benchmark for Semantically Rich Chart Captioning,10.18653/v1/2023.acl-long.401,5
Unnatural Instructions: Tuning Language Models with (Almost) No Human Labor,10.18653/v1/2023.acl-long.806,5
